agent_1	name_1	title_and_desig_1	notes_1	professions_1	author_of_1	addresses_1	agent_2	name_2	title_and_desig_2	notes_2	professions_2	author_of_2	addresses_2	osa	cos	identical
id003115	Borel	 / 		ministre [religion]			id000757	Borel	 / Vve				GENÈVE	1	1	
id008348	Borel	M. / 	Borel signature checked: all signatures relate to same person				id000757	Borel	 / Vve				GENÈVE	1	1	
id002928	Brun	 / 		conseiller de ville		Neuchâtel	id000766	Brun	 / 		typographe		GENÈVE	1	1	
id007974	Brun	 / 	Listed as retired in 1781 'Almanach de la Librairie'	libraire		PARIS	id000766	Brun	 / 		typographe		GENÈVE	1	1	
id001185	Brunet	 / Cadet		papetier			id000767	Brunet	 / 	See also dossier Flournoy et Rainaldis 02/02/1780.	libraire		GENÈVE	1	1	
id007975	Brunet	 / 	"Not clear who is intended by this reference in stock sale records of Merlin (1779). Could be Thomas (who was at later stock sales) or Pierre-Prudence (who was at earlier ones), so this separate entry has been made.  Due to context, has been assumed to be a Libraire."	libraire		PARIS	id000767	Brunet	 / 	See also dossier Flournoy et Rainaldis 02/02/1780.	libraire		GENÈVE	1	1	
id000775	Chappuis	 / 		libraire			id000774	Chappuis	 / fils		papetier			1	1	
id002715	Didier	 / Vve		négociant		VERSAILLES	id000776	Didier	 / 		libraire			1	1	
id002716	Didier	 / fils		négociant		VERSAILLES	id000776	Didier	 / 		libraire			1	1	
id000852	"Chirol, Barthélemy"	 / 		imprimeur; libraire			id000780	"Chirol, Barthélemy"	 / 		libraire			1	1	
id002054	Christin	 / fils		avocat		SAINT-CLAUDE	id000783	Christin	 / 		typographe		GENÈVE	1	1	
id002426	Christin	 / père		commissionnaire			id000783	Christin	 / 		typographe		GENÈVE	1	1	
id002427	Christin	 / fils		commissionnaire			id000783	Christin	 / 		typographe		GENÈVE	1	1	
id002980	Clavière	 / 					id000784	Clavière	 / 		négociant			1	1	
id000858	"Rainaldis, Alexandre"	 / 	"See dossiers Daniel Argand & Rainaldis 1780, Flournoy fils & Rainaldis 1780-1786."	commissionnaire		GENÈVE	id000800	"Rainaldis, Alexandre"	 / 		commissionnaire			1	1	
id002878	Fritz	 / 		libraire		MUNICH	id000803	Fritz	 / 		typographe		GENÈVE	1	1	
id002639	"Gallay, Daniel"	 / 	Dossier also includes documents relating to Daniel Gallay.	typographe		GENÈVE	id000804	"Gallay, Daniel"	 / 	"See dossier Maxam, André."	typographe		GENÈVE	1	1	
id001628	Gallay	 / fils		imprimeur; libraire			id000805	Gallay	 / fils	"Additional documents - 1 'convention' 05/09/1775, 1 'facture' 05/09/1775."	imprimeur; libraire		VERSOIX	1	1	
id000807	Garnier	 / fils		négociant			id000806	Garnier	 / père		négociant			1	1	
id003024	Garnier	 / 		directeur des coches			id000806	Garnier	 / père		négociant			1	1	
id003025	Garnier	 / 		directeur des coches			id000806	Garnier	 / père		négociant			1	1	
id004362	Garnier	 / 		auteur	"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu (n.pl., n.pl.)"		id000806	Garnier	 / père		négociant			1	1	
id003024	Garnier	 / 		directeur des coches			id000807	Garnier	 / fils		négociant			1	1	
id003025	Garnier	 / 		directeur des coches			id000807	Garnier	 / fils		négociant			1	1	
id004362	Garnier	 / 		auteur	"Lectures pour les enfans, ou choix de petits contes également propres à les amuser et à leur faire aimer la vertu (n.pl., n.pl.)"		id000807	Garnier	 / fils		négociant			1	1	
id001117	"Ivernois, François [d']"	 / 		imprimeur			id000814	"Ivernois, François [d']"	 / 		imprimeur		LONDRES	1	1	
id007717	Laurent	 / 		libraire		REMIREMONT	id000817	Laurent	 / 		typographe		GENÈVE	1	1	
id002100	Le Roy	 / 		horloger		SAINT-SULPICE	id000819	Le Roy	 / 		typographe		GENÈVE	1	1	
id010133	"Marat, Jean-Paul"	 / 			"Homme (de l'), ou des principes et des lois de l'influence de l'âme sur le corps et le corps sur l'âme, par J.-P. Marat (Amsterdam, Amsterdam)"		id000827	"Marat, Jean-Paul"	 / 		médecin; publiciste		GENÈVE	1	1	
id001830	Morin	Mme / 		libraire		PARIS	id000834	Morin	 / 		négociant			1	1	
id008164	Morin	 / 	"Permission simple notes: Described as printer specialising in devotional works and based in rue Saint-Jacques in 1781 Almanach de la Librairie, but as Libraire in the Permission Simple registers. This is still probably the same Morin, however, as in 1783 Benoît Morin went bankrupt and had to cede his printshop. Continued in trade til 1802. Seems to be only Morin trading in Paris at time granted permission simple. Dates trading in Paris Nov. 1772 to 1717 (as printer-bookseller Nov 1772-1783; as bookseller thereafter)."	imprimeur		PARIS	id000834	Morin	 / 		négociant			1	1	
id009783	Morin	 / 	"Customs register signatory might be Benoi?t Morin, who suffered a couple of confiscations around this time, but lack of signature or other confirmatory evidence mean this is only conjecture."				id000834	Morin	 / 		négociant			1	1	
id002142	"Muller, Jean [de]"	 / 		historien			id000838	"Muller, Jean [de]"	 / 		historien		SCHAFFHOUSE	1	1	
id000876	Tournes	 / 		libraire			id000875	Tournes	 / 		libraire			1	1	
id002099	Favre	 / 				SAINT-SULPICE	id000880	Favre	 / 	Pasteur de Vich. 'Pasteur à Vich'.	pasteur		GLAND	1	1	
id002106	Favre	 / 		commissionnaire			id000880	Favre	 / 	Pasteur de Vich. 'Pasteur à Vich'.	pasteur		GLAND	1	1	
id002984	Favre	Mme / 				COUVET	id000880	Favre	 / 	Pasteur de Vich. 'Pasteur à Vich'.	pasteur		GLAND	1	1	
id003139	Favre	 / 					id000880	Favre	 / 	Pasteur de Vich. 'Pasteur à Vich'.	pasteur		GLAND	1	1	
id006207	Favre	 / 		traducteur	"Histoire des guerres d'Italie, traduite de l'italien de François Guichardin (London; Paris, London; Paris)"		id000880	Favre	 / 	Pasteur de Vich. 'Pasteur à Vich'.	pasteur		GLAND	1	1	
id009821	Giroud	 / 					id000893	Giroud	Mme / Vve		imprimeur; libraire		GRENOBLE	1	1	
id001886	Tassin	 / Vve		banquier			id000909	Tassin	 / 		banquier			1	1	
id001887	Tassin	 / fils		banquier			id000909	Tassin	 / 		banquier			1	1	
id001623	Schneider	 / 		imprimeur; libraire			id000945	Schneider	 / 		négociant			1	1	
id009425	Rouyer	 / 					id000959	Rouyer	 / 		libraire		LANGRES	1	1	
id001667	Aubouin	 / 		commissionnaire			id000962	Aubouin	 / fils	Included documents- 1 'billet a.s.' 23/02/1775.			LAUSANNE	1	1	
id001685	Aubouin	 / 	'Ami de M. Malesherbes'. 'Ami de M. Malesherbes'.			PARIS	id000962	Aubouin	 / fils	Included documents- 1 'billet a.s.' 23/02/1775.			LAUSANNE	1	1	
id002377	"Bérenger, Jean-Pierre"	 / 		littérateur			id000964	"Bérenger, Jean-Pierre"	 / 		littérateur			1	1	
id001719	Couché	 / 	Dossier includes some 'echantillons de caracteres'.	imprimeur		PARIS	id000975	Couché	 / 		typographe		LAUSANNE	1	1	
id002372	Leuba	 / 				VERSAILLES	id000999	Leuba	 / 		ouvrier relieur		LAUSANNE	1	1	
id002535	"Duplan, Jean-Pierre"	 / 	Partner of the Société Typographique de Lausanne.	imprimeur			id001025	"Duplan, Jean-Pierre"	 / 	Of the Société typographique de Lausanne.	imprimeur			1	1	
id007577	"Duplan, Jean-Pierre"	 / 	"See dossier Société Typographique de Lausanne, 'circulaire' 13/06/1775."				id001025	"Duplan, Jean-Pierre"	 / 	Of the Société typographique de Lausanne.	imprimeur			1	1	
id001048	Murray	 / 		libraire			id001047	Murray	 / 		libraire			1	1	
id001058	Gosselin	 / fils		négociant			id001057	Gosselin	 / père		négociant			1	1	
id001063	Bertrand	 / fils		libraire			id001062	Bertrand	 / Vve		libraire			1	1	
id002238	Bertrand	 / 		libraire		THIONVILLE	id001062	Bertrand	 / Vve		libraire			1	1	
id002418	Bertrand	 / fils		négociant		YVERDON	id001062	Bertrand	 / Vve		libraire			1	1	
id002518	Bertrand	 / 		fabricant d'indiennes		BERNE	id001062	Bertrand	 / Vve		libraire			1	1	
id002971	Bertrand	Mme / 				PARIS	id001062	Bertrand	 / Vve		libraire			1	1	
id003106	Bertrand	 / 		libraire			id001062	Bertrand	 / Vve		libraire			1	1	
id002238	Bertrand	 / 		libraire		THIONVILLE	id001063	Bertrand	 / fils		libraire			1	1	
id002418	Bertrand	 / fils		négociant		YVERDON	id001063	Bertrand	 / fils		libraire			1	1	
id002518	Bertrand	 / 		fabricant d'indiennes		BERNE	id001063	Bertrand	 / fils		libraire			1	1	
id002971	Bertrand	Mme / 				PARIS	id001063	Bertrand	 / fils		libraire			1	1	
id003106	Bertrand	 / 		libraire			id001063	Bertrand	 / fils		libraire			1	1	
id001463	Thomas	 / 		imprimeur		NANCY	id001076	Thomas	 / 		commissionnaire; libraire			1	1	
id001891	Thomas	 / 		marchand de cuirs		PARIS	id001076	Thomas	 / 		commissionnaire; libraire			1	1	
id002434	Ducrot	 / 		directeur des Postes		YVERDON	id001083	Ducrot	 / 		négociant			1	1	
id006056	Ducrot	 / 		auteur	"Mélanges historiques, politiques, critiques etc (Paris, Paris)"		id001083	Ducrot	 / 		négociant			1	1	
id006613	"Dubois, Philippe"	 / 		auteur	"Livres (les) de Ciceron de la vieillesse etc. par M. Dubois (Paris, Paris)"		id001089	"Dubois, Philippe"	 / 		négociant		"LOCLE, Le"	1	1	
id007377	"Gevril, Moïse"	 / 				"LOCLE, Le"	id001096	"Gevril, Moïse"	 / 					1	1	
id001309	Meuron	 / 				MANNHEIM	id001106	Meuron	 / 		commis		"LOCLE, Le"	1	1	
id003190	Meuron	 / 					id001106	Meuron	 / 		commis		"LOCLE, Le"	1	1	
id001410	Monod	 / le cadet		capitaine; directeur des Postes		MORGES	id001107	Monod	 / 				"LOCLE, Le"	1	1	
id001860	Rougemont	 / 		banquier			id001113	Rougemont	 / 		négociant			1	1	
id008544	Dumesnil	M. / 	"Dumesnil is unidentified. It is likely that this entry refers to the Rouen bookseller-printer Laurent Dumesnil, but possibly also Pierre-Jean-Victor Dumesnil, or another person of this me."				id001151	Dumesnil	 / 		gendarme anglais		LUNÉVILLE	1	1	
id008510	Desgranges	M. / 					id001166	Desgranges	 / 	From 29/09/1781 see Desgranges père et fils cadet.	papetier		LUXEUIL	1	1	
id002691	Paris	 / 					id001181	Paris	 / 					1	1	
id007975	Brunet	 / 	"Not clear who is intended by this reference in stock sale records of Merlin (1779). Could be Thomas (who was at later stock sales) or Pierre-Prudence (who was at earlier ones), so this separate entry has been made.  Due to context, has been assumed to be a Libraire."	libraire		PARIS	id001185	Brunet	 / Cadet		papetier			1	1	
id001188	Bruyset	 / 		libraire			id001187	Bruyset	 / 		libraire			1	1	
id001190	Bruyset	 / fils	"Succeeded Pierre Bruyset Ponthus. Permission simple notes: Recorded as a bookselling business in the Almanach de la Librairie for 1781, although J.-M. Bruysset the father is also listed as a Printer in the same source. Presumably this is because the son gained permission to serve as a bookseller in 1768 but was only received as a printer in 1783. Early permission simples attributed to J.-M. Bruysset probably therefore refer only to the father. The father-son partnership apparently lasted from 1774 to c. 1791 according to Mellot et al. The older Jean-Marie Bruysset traded from c. 1744 to c.1791 and died in 1793; the younger Jean-Marie Bruysset, the eldest of his sons, was condemned to death in the Terror for printing 'billets obsidionaux' during the siege of Lyon, but his brother Pierre-Marie died in his place (25-12-1793) and he lived on until 1817."	libraire		LYON	id001187	Bruyset	 / 		libraire			1	1	
id007814	Bruyset	 / 	"Bruyset imprimeur-libraire could at this date apply to Jean-Marie Bruyset, pere, (1719-1793); his son Jean-Marie Bruysset (1744-1817), who became a printer in 1784, or their business partnership. Due to these ambiguities, this reference has been treated as a separate client."	imprimeur; libraire		LYON	id001187	Bruyset	 / 		libraire			1	1	
id001190	Bruyset	 / fils	"Succeeded Pierre Bruyset Ponthus. Permission simple notes: Recorded as a bookselling business in the Almanach de la Librairie for 1781, although J.-M. Bruysset the father is also listed as a Printer in the same source. Presumably this is because the son gained permission to serve as a bookseller in 1768 but was only received as a printer in 1783. Early permission simples attributed to J.-M. Bruysset probably therefore refer only to the father. The father-son partnership apparently lasted from 1774 to c. 1791 according to Mellot et al. The older Jean-Marie Bruysset traded from c. 1744 to c.1791 and died in 1793; the younger Jean-Marie Bruysset, the eldest of his sons, was condemned to death in the Terror for printing 'billets obsidionaux' during the siege of Lyon, but his brother Pierre-Marie died in his place (25-12-1793) and he lived on until 1817."	libraire		LYON	id001188	Bruyset	 / 		libraire			1	1	
id007814	Bruyset	 / 	"Bruyset imprimeur-libraire could at this date apply to Jean-Marie Bruyset, pere, (1719-1793); his son Jean-Marie Bruysset (1744-1817), who became a printer in 1784, or their business partnership. Due to these ambiguities, this reference has been treated as a separate client."	imprimeur; libraire		LYON	id001188	Bruyset	 / 		libraire			1	1	
id007814	Bruyset	 / 	"Bruyset imprimeur-libraire could at this date apply to Jean-Marie Bruyset, pere, (1719-1793); his son Jean-Marie Bruysset (1744-1817), who became a printer in 1784, or their business partnership. Due to these ambiguities, this reference has been treated as a separate client."	imprimeur; libraire		LYON	id001190	Bruyset	 / fils	"Succeeded Pierre Bruyset Ponthus. Permission simple notes: Recorded as a bookselling business in the Almanach de la Librairie for 1781, although J.-M. Bruysset the father is also listed as a Printer in the same source. Presumably this is because the son gained permission to serve as a bookseller in 1768 but was only received as a printer in 1783. Early permission simples attributed to J.-M. Bruysset probably therefore refer only to the father. The father-son partnership apparently lasted from 1774 to c. 1791 according to Mellot et al. The older Jean-Marie Bruysset traded from c. 1744 to c.1791 and died in 1793; the younger Jean-Marie Bruysset, the eldest of his sons, was condemned to death in the Terror for printing 'billets obsidionaux' during the siege of Lyon, but his brother Pierre-Marie died in his place (25-12-1793) and he lived on until 1817."	libraire		LYON	1	1	
id001842	Perrin	 / 	Additional document - 1 'billet' 31/05/1780.			PARIS	id001194	Perrin	 / 		commissionnaire			1	1	
id009368	Perrin	 / 					id001194	Perrin	 / 		commissionnaire			1	1	
id001197	Chalon	 / 		fabricant d'étoffes de soie			id001196	Chalon	 / 		fabricant d'étoffes de soie			1	1	
id001201	Chiffre	 / 		négociant			id001200	Chiffre	 / 		négociant			1	1	
id001204	Claudet	 / 		négociant			id001203	Claudet	 / 		négociant			1	1	
id001205	Claudet	 / fils		négociant			id001203	Claudet	 / 		négociant			1	1	
id001205	Claudet	 / fils		négociant			id001204	Claudet	 / 		négociant			1	1	
id003073	Jacquenod	 / père		libraire			id001232	Jacquenod	 / 	Additional documents - 2 undated 'notes des livres'.  Includes sales to Jacquenod père & Rusand.	libraire		LYON	1	1	
id008675	Jars	M. / 	Identified through signature 'Jars' (not Jarsse) in customs records and some confiscation records.				id001233	Jars	 / 		commissionnaire; marchand cirier			1	1	
id001545	Luze [de]	 / 					id001242	Luze [de]	 / 				LYON	1	1	
id001546	Luze [de]	 / 					id001242	Luze [de]	 / 				LYON	1	1	
id001548	Luze [de]	 / 		banquier			id001242	Luze [de]	 / 				LYON	1	1	
id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	id001244	Martin	 / 		pasteur		LYON	1	1	
id001814	Martin	 / 					id001244	Martin	 / 		pasteur		LYON	1	1	
id002116	Martin	 / 		procureur		SALINS	id001244	Martin	 / 		pasteur		LYON	1	1	
id002674	Martin	 / 				MANNHEIM	id001244	Martin	 / 		pasteur		LYON	1	1	
id002793	Martin	 / 		serrurier		GENÈVE	id001244	Martin	 / 		pasteur		LYON	1	1	
id003126	Martin	 / 		libraire			id001244	Martin	 / 		pasteur		LYON	1	1	
id007473	Martin	 / 				PARIS	id001244	Martin	 / 		pasteur		LYON	1	1	
id008149	Martin	 / 	Not identified through Mellot et al.. Invite to Gueffier sale is unclear due to smudge and tear and could refer to someone else.	libraire		PARIS	id001244	Martin	 / 		pasteur		LYON	1	1	
id009335	Martin	 / 					id001244	Martin	 / 		pasteur		LYON	1	1	
id001248	Merlino	 / fils		banquier		LYON	id001247	Merlino	 / Vve		banquier		LYON	1	1	
id001254	Perisse	 / 		imprimeur; libraire			id001253	Perisse	 / 		imprimeur; libraire			1	1	
id003028	Girard	 / 		pasteur		HANAU	id001263	Girard	 / 		commissionnaire			1	1	
id003291	Girard	 / 		auteur	"Petits (les) prones ou instructions familieres principalement pour les peuples de la Campagne par M. Girard ancien curé de S. (Bruxelles, Bruxelles)"		id001263	Girard	 / 		commissionnaire			1	1	
id008068	Girard	 / 	Listed as retired in 1781 Almanach de la Librairie.	libraire		PARIS	id001263	Girard	 / 		commissionnaire			1	1	
id002296	Regnault	 / le jeune		libraire			id001266	Regnault	 / le jeune	"'Commis libraire, puis libraire à Turin'. 'Commis libraire, puis libraire à Turin'. A specialist in 'philosophical' books. See also Baritol, Vve."	commis libraire; libraire		LYON; TURIN	1	1	
id001269	Reguilliat	 / fils		libraire			id001268	Reguilliat	 / Vve		libraire			1	1	
id002356	"Rosselet, Henry"	 / cadet		commissionnaire		VERRIÈRES	id001273	"Rosselet, Henry"	 / fils	Son of Henry Rosselet cadet of Verrières. Additional document - 1 'circulaire' 31/08/1781.	commissionnaire		LYON	1	1	
id001814	Martin	 / 					id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id002116	Martin	 / 		procureur		SALINS	id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id002674	Martin	 / 				MANNHEIM	id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id002793	Martin	 / 		serrurier		GENÈVE	id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id003126	Martin	 / 		libraire			id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id007473	Martin	 / 				PARIS	id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id008149	Martin	 / 	Not identified through Mellot et al.. Invite to Gueffier sale is unclear due to smudge and tear and could refer to someone else.	libraire		PARIS	id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id009335	Martin	 / 					id001289	Martin	 / le Père		lecteur des Minimes		MÂCON	1	1	
id002541	"Fontaine, Mathias"	 / 	After 20/05/1777 business and correspondence passes to his son Mathias Fontaine.	libraire		MANNHEIM	id001305	"Fontaine, Mathias"	 / 		libraire			1	1	
id003156	"Fontaine, Mathias"	 / 	Client location from transactions data.	libraire		MANNHEIM	id001305	"Fontaine, Mathias"	 / 		libraire			1	1	
id003190	Meuron	 / 					id001309	Meuron	 / 				MANNHEIM	1	1	
id001672	Neveu	 / 		commissionnaire			id001321	Neveu	 / 		négociant			1	1	
id002708	Bugnot	Mme la Chatel. / 		châtelain		SAINT-BLAISE	id001325	Bugnot	 / 		négociant			1	1	
id001327	Gerin	 / 		négociant			id001326	Gerin	 / 		négociant			1	1	
id009424	Roullet	 / 					id001331	Roullet	 / 		libraire		MARSEILLE	1	1	
id002124	Mallet	 / 					id001333	Mallet	 / 		libraire; négociant			1	1	
id002125	Mallet	 / 					id001333	Mallet	 / 		libraire; négociant			1	1	
id002312	Mallet	 / 		libraire			id001333	Mallet	 / 		libraire; négociant			1	1	
id002741	Mallet	 / 		professeur		GENÈVE	id001333	Mallet	 / 		libraire; négociant			1	1	
id003189	Mallet	 / 					id001333	Mallet	 / 		libraire; négociant			1	1	
id008796	Mallet	M. / 					id001333	Mallet	 / 		libraire; négociant			1	1	
id002313	Toussaint	 / 		libraire			id001334	Toussaint	 / 		libraire; négociant			1	1	
id002314	Toussaint	 / frère		libraire			id001334	Toussaint	 / 		libraire; négociant			1	1	
id002682	Perrenod	 / 		médecin		BESANCON	id001343	Perrenod	 / 		fabricant		MELUN	1	1	
id002901	Prevost	 / 		libraire		PARIS	id001344	Prevost	 / 		libraire		MELUN	1	1	
id002240	"Gerlache, Nicolas"	 / 		libraire			id001347	"Gerlache, Nicolas"	 / 		libraire		THIONVILLE	1	1	
id009332	Maréchal	 / 					id001349	Maréchal	 / 	Stock Sales Notes:	libraire		METZ	1	1	
id001366	Soresi	 / 		commissionnaire		MILAN	id001365	Soresi	 / 		commissionnaire		MILAN	1	1	
id008732	Lavabre	M. / 					id001374	Lavabre	 / 		libraire		MONTAUBAN	1	1	
id002280	Titot	 / 		auteur; candidat au St Ministère		TUBINGUE	id001380	Titot	 / 		directeur des Postes		MONTBÉLIARD	1	1	
