,ID,long_title,date,place,publisher,author_name,book_code,cluster,confidence
159,1844.0,"Les métamorphoses d'Ovide, avec des explications à la fin de chaque fable, traduction nouvelle par de Bellegarde",1754,La Haye,s.n.,"NA, NA",,1027.0,0.5079027414321899
160,1846.0,"Les avantures de la Madona et de François d'Assise, recueillies de plusieurs ouvrages des docteurs romains, écrites d'un stile recreatif, en même temps capable de faire sentir le ridicule du papisme sans aucune controverse, par Mr. Renoult cy-devant predicateur en l'Eglise romaine et à-présent ministre du St. Evangile",1701,Amsterdam,"Nicolas CHEVALIER, Jacques TIREL","Renoult, Jean-Baptiste",,1029.0,0.4081428050994873
161,1847.0,"Les avantures de la Madona et de François d'Assise, recueillies de plusieurs ouvrages des docteurs romains, écrites d'un stile récréatif, en même temps capable de faire sentir le ridicule du papisme sans aucune controverse, par Mr. Renoult cy-devant prédicateur en l'Église romaine et à-présent ministre du St. Évangile, seconde édition",1701,Amsterdam,Daniel de LA FEUILLE,"Renoult, Jean-Baptiste",,1029.0,0.4081428050994873
162,1848.0,Les avantures de la Madona et de François d'Assise,1707,S.l,s.n.,"Renoult, Jean-Baptiste",,,
163,1850.0,"Les avantures de la Madona et de François d'Assise, recueillies de plusieurs ouvrages des docteurs romains, écrite d'un style récréatif, en même temps capable de faire sentir le ridicule du papisme sans aucune controverse, par Mr. Renoult, par Mr. Renoult, cy-devant prédicateur en l'Eglise romaine & à present ministre du St. Evangile, troisième édition",1750,Amsterdam,les héritiers de Daniel LA FEUILLE,"Renoult, Jean-Baptiste",,,
164,1851.0,"Les illustres avanturieres dans les cours des princes d'Italie, de France, d'Espagne et d'Angleterre",1701,Cologne,Pierre du MARTEAU,"Saint-réal, César-Vichard  abbé de et un AUTEUR INCONNU",,,
165,1853.0,Annales de la cour et de Paris pour les années 1697 et 1698,1701,Cologne,Pierre MARTEAU,"Sandras de courtilz, Gatien de",,,
166,1855.0,Annales de la cour et de Paris,1701,Amsterdam,??,"Sandras de courtilz, Gatien de",,,
167,1865.0,Annales de la cour et de Paris pour les années 1697 et 1698,1764,Amsterdam,E. van HARREVELT,"Sandras de courtilz, Gatien de",,,
168,1867.0,"Mémoires de madame la marquise de Frêne, enrichis de figures",1701,Amsterdam,Jean MALHERBE,"Sandras de courtilz, Gatien de",,,
169,1881.0,Mémoires de madame la marquise de Fresne,1757,Amsterdam,aux dépens de la COMPAGNIE,"Sandras de courtilz, Gatien de",,1031.0,0.0033537372946739197
170,1883.0,"Mémoires de monsieur le marquis de Montbrun, enrichis de figures",1701,Amsterdam,"Nicolas CHEVALIER, Jacques TIREL","Sandras de courtilz, Gatien de",,,
171,1890.0,Mémoires de monsieur le marquis de Montbrun,1718,Utrecht,Henri SCHOUTEN,"Sandras de courtilz, Gatien de",,,
172,1892.0,Memoires de monsieur le marquis de Montbrun,1750,Amsterdam,"Chevalier, Tirel","Sandras de courtilz, Gatien de",,,
173,1904.0,"Recueil de bons mots des anciens et des modernes, nouvelle edition augmentée",1707,Paris,Médard BRUNET,"NA, NA",,,
174,1916.0,"La tirannie des fées détruite, nouveaux contes dédiés à madame la duchesse de Bourgogne par madame la comtesse D.L.",1752,Amsterdam,Marc Michel REY,"Auneuil, Louise de Bossigny  comtesse d",,1032.0,0.0008141851285472512
175,1917.0,La tyrannie des fées détruite ou l'origine de la machine de Marli,1756,Amsterdam & Paris,Hochereau l'âiné,"Auneuil, Louise de Bossigny  comtesse d",,1033.0,0.9934597611427307
176,1926.0,"Le comte de Caronne ou la constance victorieuse, histoire sicilienns",1755,Amsterdam,s.n.,"Bédacier, Catherine (Durand)",,1034.0,0.258495188676394
177,1929.0,"Les petits soupers de l'esté ou avantures galantes avec l'Origine des fées, par madame Durand",1733,Paris,Prault pere,"Bédacier, Catherine  née Durand",,,
178,1969.0,"La guerre d'Italie ou memoires du comte D***, contenant quantité de choses particuliéres et sécrettes, qui se sont passée [sic] dans les cours d'Allemagne, de France, d'Espagne, de Savoie et d'Italie, nouvelle edition, augmentée des derniers evenemens de cette guerre",1707,Cologne,Pierre MARTEAU,"Sandras de courtilz, Gatien de",,1018.0,0.3700803915659586
179,1973.0,"La guerre d'Italie ou mémoires historiques, politiques et galans du marquis de Langallery",1743,La Haye,??,"Sandras de courtilz, Gatien de",,1037.0,0.0067942580208182335
180,1978.0,"L'art de rendre les femmes fidelles, ouvrage imprimé à Paris en 1717, remis au jour et commenté avec des anecdotes tant anciennes que modernes",1779,Genève & Paris,Jean-François BASTIEN,"NA, NA",,,
181,1979.0,"L'art de rendre les femmes fidelles, troisieme edition avec des changemens et des corrections",1783,Genève & Paris,Couturier fils,"NA, NA",,,
182,2001.0,"Le comte de Warwick, par madame Daulnoy, nouvelle édition revûë et corrigée",1740,Paris,par la COMPAGNIE DES LIBRAIRES,"Aulnoy, Marie-Catherine Le Jumel",,,
183,2002.0,Le comte de Warwick,1743,2,,"Aulnoy, Marie-Catherine Le Jumel",,,
184,2014.0,"Anecdotes du seizieme siecle ou intrigues de cour, politiques et galantes, avec les portraits de Charles IX, Henri III & Henri IV, rois de France et de Navarre",1741,Amsterdam,aux depens de la COMPAGNIE,"Caumont de la Force, Charlotte-Rose",,1038.0,7.840833131922409e-05
185,2032.0,"Les amours d'Eumene et de Flora ou histoire veritable des intrigues amoureuses d'une grande princesse de nôtre siécle, dediée aux dames",1707,Cologne,Guillaume le Sincere,"NA, NA",,,
186,2040.0,"Elite des bons mots et des pesnées choisies, recueillies avec soin des plus célèbres auteurs et principalement des livres en ==ana==",1707,Amsterdam,Jacques DESBORDES,"NA, NA",,,
187,2055.0,"Histoire politique et amoureuse du fameux cardinal Louis Portocarrero, archevêque de Tolede, nouvelle édition augmentée et continuée jusqu'à la mort de ce fameux cardinal",1756,Amsterdam & Leipzig,"J. SCHREUDER, Pierre MORTIER LE JEUNE","NA, NA",,1039.0,0.334590345621109
188,2075.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, de l'Académie royale des inscriptions et medailles, quatriéme edition revûë et corrigée, suivant la copie imprimée à Paris",1707,La Haye,Pierre HUSSON,"NA, NA",,,
189,2088.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland",1718,La Haye,Pierre HUSSON,"NA, NA",,,
190,2097.0,"Les mille et une nuit [...], sixième édition",1741,La Haye,Pierre HUSSON,"NA, NA",,,
191,2098.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland [...], cinquième édition revue et corrigée",1743,La Haye,Jean Martin HUSSON,"NA, NA",,,
192,2099.0,"Les mille et une nuit, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée et revetue de l'approbation de M. l'abbé Lejeune",1743,Paris,Compagnie des libraires,"NA, NA",,1040.0,0.004370177164673805
193,2101.0,"Les mille et une nuit, contes arabes traduits en françois par Mr Galland de l'Académie des inscriptions et médailles, sixième édition revue et corrigée",1746,La Haye,Jean-Martin HUSSON,"NA, NA",,1041.0,8.163788879755884e-05
194,2102.0,"Les mille et une nuit, contes arabes [...], septième édition revue et corrigée",1746,La Haye,Jean Martin HUSSON,"NA, NA",,,
195,2103.0,"Les mille et une nuit, contes arabes traduits en François par Mr Galland, nouvelle edition corrigee",1746,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",,1041.0,8.163788879755884e-05
196,2106.0,"Les mille et une nuit [...], nouvelle edition revûe et corrigée",1761,La Haye,Jean Martin HUSSON,"NA, NA",,,
197,2107.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland de l'Académie royale des inscriptions et médailles, nouvelle edition revûë et corrigée",1762,La Haye,Jean Martin Husson,"NA, NA",,,
198,2108.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, professeur et lecteur royal en langue arabe et antiquaire du Roi, nouvelle édition revue et corrigée",1768,Leide,J. de WETSTEIN ET FILS,"NA, NA",,,
199,2109.0,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, nouvelle édition revue et corrigée",1773,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",,,
200,2110.0,Les mille et une nuit,1774,Paris,Compagnie des libraires,"NA, NA",,,
201,2111.0,Les mille et une nuit,1776,Avignon & Dresde,Ge. Conr. WALTHER,"Galland, Antoine",,,
202,2112.0,Les mille et une nuit,1780,Lille,C. et J. LEHOUCQ,"NA, NA",,,
203,2113.0,Les mille et une nuit,1781,Lille,J.B. HENRY,"NA, NA",,1042.0,0.008097400888800621
204,2114.0,"Les mille et une nuit, contes arabes traduits en françois par M. Galland, nouvelle édition revue et corrigée",1781,Lille,C. F. J. LEHOUCQ,"NA, NA",,,
205,2115.0,Les mille et une nuit,1781,Lyon,,"NA, NA",,1042.0,0.008097400888800621
206,2117.0,"Les mille et une nuit, contes arabes traduits par Mr. Galland, nouvelle édition",1785,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",,,
207,2119.0,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée",1786,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",,,
208,2122.0,"Les mille et une nuits contes arabes traduits en francois par M. Galland, nouvelle édition revue et corrigée",1788,Lille,C.F.J. LEHOUCQ,"NA, NA",,,
209,2123.0,"Les mille et une nuits, contes arabes traduits en françois par M. Galland [...], nouvelle édition corrigée",1788,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",,,
210,2124.0,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée et augmentée",1790,Genève & Paris,"Barde, Manget et compagnie, Cuchet","NA, NA",,1043.0,0.9891598224639893
211,2125.0,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée, augmentée et enrichie de très belles figures gravées par M. Delaunay d'après les dessins de Marillier",1790,Genève & Paris,"Barde, Manget et compagnie, Cuchet","NA, NA",,1043.0,0.9891598224639893
212,2143.0,"Les promenades de la guinguiette, aventures et histoires galantes, dialogue",1718,Troyes,Garnier,"NA, NA",,,
213,2144.0,"Promenades de la guinguette, avantures et histoires galantes, dialogue",1718,Troyes & Paris,veuve de Nicolas OUDOT,"NA, NA",,,
214,2153.0,"Lettres historiques et galantes par madame de C***, ouvrage curieux",1707,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,,
215,2167.0,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province, ou l'on voit ce qui s'est passé de plus particulier depuis le commencement du siècle jusqu'à présent, la relation du congrès d'Utrecht, celle de la mort du roi, les harangues des seigneurs et officiers du Parlement, ouvrage curieux mêlé d'aventures, par Mme Dunoyer -------------- DOES THE TITLE PAGE CONTAIN THE AUTHOR'S NAME??",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,1044.0,0.7663346052169799
216,2168.0,"Lettres historiques et galantes de deux dames de condition, dont l'une étoit à Paris et l'autre en province, par madame de C***, ouvrage curieux",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,1044.0,0.6574228525161743
217,2169.0,"Lettres historiques et galantes de deux dames de condition sont l'une étoit à Paris et l'autre en province, ouvrage curieux par madame de C***",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,1044.0,0.6417573809623718
218,2176.0,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province, ouvrage curieux, nouvelle édition revûë, corrigée, augmentée et enrichie de figures, par madame de C***",1732,Amsterdam,Pierre BRUNEL,"Du noyer, Anne-Marguerite Petit  dame",,,
219,2177.0,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province où l'on voit tout ce qui s'est passé de plus particulier depuis le commencement du siècle jusques à présent, la relation du Congrès d'Utrecht, celle de la mort de Louïs XIV, les harangues des seigneurs et officiers du Parlement, ouvrage curieux mêlez d'aventures -------------- NN, UCLA MICROFILM APPEARS TO BE THE SOURCE OF THIS LONGER TITLE. THE VARIANT EDITION (VOLLTEXT SEEN) IS MUCH BRIEFER .. DOESN'T EVEN CONTAIN de deux dames ... (WHICH A* CATALOGUE ENTRY APPEARS TO GIVE). DO BOTH GIVES cinquième édition ????",1733,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,1045.0,0.8604004979133606
220,2178.0,"Lettres historiques et galantes par madame de C***, ouvrage curieux, cinquiéme edition, revuë et corrigée",1733,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,1045.0,0.8604004979133606
221,2179.0,"Lettres historiques et galantes de deux dames de condition dont l'une étoit a Paris et l'autre en province, ouvrage curieux mêlez d'aventures par madame Dunoyer, nouvelle édition revûe, corrigée et augmentée",1738,Amsterdam,aux dépens de la COMPAGNIE,"Du noyer, Anne-Marguerite Petit  dame",,1046.0,0.7661887407302856
222,2180.0,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province [...], madame Dunoyer, nouvelle édition augmentée",1738,Amsterdam,J. RYCKHOFF FILS,"Du noyer, Anne-Marguerite Petit  dame",,,
223,2184.0,"Lettres historiques et galantes de madame Du Noyer, contenant différentes histoires, avantures, anecdotes curieuses et singulieres, nouvelle édition revûë, corrigée et augmentée d'un sixiéme tome, avec une table des matieres à chaque volume, qui manquoient aux editions précédentes",1741,Londres,Jean NOURSE,"Du noyer, Anne-Marguerite Petit  dame",,,
224,2186.0,Lettres historiques et galantes,1750,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,,
225,2187.0,"Lettres historiques et galantes de madame Du Noyer, contenant différentes histoires, avantures, anecdotes curieuses et singuliéres",1757,Londres,Nourse et Vaillant,"Du noyer, Anne-Marguerite Petit  dame",,,
226,2188.0,"Lettres historiques et galantes par madame Du Noyer, nouvelle édition considérablement augmentée",1760,Amsterdam,par la COMPAGNIE,"Du noyer, Anne-Marguerite Petit  dame",,,
227,2189.0,"Lettres historiques et galantes, ouvrage curieux par madame du N**, derniere edition revûë et corrigée",1760,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",,,
228,2190.0,"Lettres historiques et galantes par madame Du Noyer, ouvrage curieux contenant diferentes histoires, aventures et anecdotes très singulières, cinquième édition revuë et corrigée ------------ Montréal-MU GIVES diferentes ... aventures ... BN* SAYS par madame de C***",1761,La Haye,Pierre HUSSON,"Du noyer, Anne-Marguerite Petit  dame",,,
229,2191.0,"Lettres historiques et galantes de deux dames de condition [...], nouvelle édition augmentée",1788,Amsterdam,J. RYCKHOFF,"NA, NA",,,
230,2192.0,"Lettres historiques et galantes par madame Du Noyer, ouvrage curieux, nouvelle édition corrigée et augmentée de plusieurs lettres très-intéressantes",1790,Paris & Avignon,François SEGUIN,"Du noyer, Anne-Marguerite Petit  dame",,,
231,2198.0,"Nouvelles avantures de l'admirable don Quichotte de la Manche, composées par le licencié Alonso Fernandez de Avellaneda et traduites de l'espagnol en françois pour la premiere fois, nouvelle édition revuë et corrigée",1707,Londres,David MORTIER,"Ferna%ndez de avellaneda, Alonso",,,
232,2199.0,Nouvelles avantures de l'admirable Don Quichotte de la Manche,1707,Bruxelles,Guillaume FRICX,"Ferna%ndez de avellaneda, Alonso",,,
233,2203.0,"Nouvelles avantures de l'admirable Don Quichotte de la Manche, composées par le licencié Alonso Fernandez de Avellaneda et traduites de l'espagnol en françois pour la premiere fois",1738,Paris,Compagnie des libraires,"Ferna%ndez de avellaneda, Alonso",,,
234,2209.0,Avantures galantes de M. Lenoble,1707,Paris,??,"Le noble, Eustache  baron de Saint-Georges et de Tennelière",,1056.0,3.8111551248221076e-07
235,2234.0,"L'infortuné Napolitain ou les aventures du Seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition et des différentes figures qu'il a faites, tant en Italie, qu'en France et en Hollande, nouvelle édition, revue, corrigée, et augmentée d'un grand nombre de figures en taille douce",1761,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",,,
236,2235.0,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition",1769,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",,,
237,2236.0,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition et des différentes figures qu'il a faites, tant en Italie, qu'en France et en Hollande, nouvelle édition, revue, corrigée, et augmentée d'un grand nombre de figures en taille douce",1773,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",,,
238,2237.0,"L'infortuné Napolitain ou les aventures du seigneur Rozelli [...], nouvelle édition, revue, corrigée et augmentée",1777,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",,,
239,2238.0,Aventures de l'infortuné Napolitain ou mémoires du seigneur Rozelli,1781,Londres,s.n.,"Olivier, abbé J.",,,
240,2239.0,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage [...], nouvelle édition, revue, corrigée et augmentée d'un grand nombre de figures en taille-douce",1784,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",,,
