ID,long_title,date,place,publisher,author_name,book_code
1904,"Recueil de bons mots des anciens et des modernes, nouvelle edition augmentée",1707,Paris,Médard BRUNET,"NA, NA",NA
1916,"La tirannie des fées détruite, nouveaux contes dédiés à madame la duchesse de Bourgogne par madame la comtesse D.L.",1752,Amsterdam,Marc Michel REY,"Auneuil, Louise de Bossigny  comtesse d",NA
1917,La tyrannie des fées détruite ou l'origine de la machine de Marli,1756,Amsterdam & Paris,Hochereau l'âiné,"Auneuil, Louise de Bossigny  comtesse d",NA
1926,"Le comte de Caronne ou la constance victorieuse, histoire sicilienns",1755,Amsterdam,s.n.,"Bédacier, Catherine (Durand)",NA
1929,"Les petits soupers de l'esté ou avantures galantes avec l'Origine des fées, par madame Durand",1733,Paris,Prault pere,"Bédacier, Catherine  née Durand",NA
1969,"La guerre d'Italie ou memoires du comte D***, contenant quantité de choses particuliéres et sécrettes, qui se sont passée [sic] dans les cours d'Allemagne, de France, d'Espagne, de Savoie et d'Italie, nouvelle edition, augmentée des derniers evenemens de cette guerre",1707,Cologne,Pierre MARTEAU,"Sandras de courtilz, Gatien de",NA
1973,"La guerre d'Italie ou mémoires historiques, politiques et galans du marquis de Langallery",1743,La Haye,??,"Sandras de courtilz, Gatien de",NA
1978,"L'art de rendre les femmes fidelles, ouvrage imprimé à Paris en 1717, remis au jour et commenté avec des anecdotes tant anciennes que modernes",1779,Genève & Paris,Jean-François BASTIEN,"NA, NA",NA
1979,"L'art de rendre les femmes fidelles, troisieme edition avec des changemens et des corrections",1783,Genève & Paris,Couturier fils,"NA, NA",NA
2001,"Le comte de Warwick, par madame Daulnoy, nouvelle édition revûë et corrigée",1740,Paris,par la COMPAGNIE DES LIBRAIRES,"Aulnoy, Marie-Catherine Le Jumel",NA
2002,Le comte de Warwick,1743,2,NA,"Aulnoy, Marie-Catherine Le Jumel",NA
2014,"Anecdotes du seizieme siecle ou intrigues de cour, politiques et galantes, avec les portraits de Charles IX, Henri III & Henri IV, rois de France et de Navarre",1741,Amsterdam,aux depens de la COMPAGNIE,"Caumont de la Force, Charlotte-Rose",NA
2032,"Les amours d'Eumene et de Flora ou histoire veritable des intrigues amoureuses d'une grande princesse de nôtre siécle, dediée aux dames",1707,Cologne,Guillaume le Sincere,"NA, NA",NA
2040,"Elite des bons mots et des pesnées choisies, recueillies avec soin des plus célèbres auteurs et principalement des livres en ==ana==",1707,Amsterdam,Jacques DESBORDES,"NA, NA",NA
2055,"Histoire politique et amoureuse du fameux cardinal Louis Portocarrero, archevêque de Tolede, nouvelle édition augmentée et continuée jusqu'à la mort de ce fameux cardinal",1756,Amsterdam & Leipzig,"J. SCHREUDER, Pierre MORTIER LE JEUNE","NA, NA",NA
2075,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, de l'Académie royale des inscriptions et medailles, quatriéme edition revûë et corrigée, suivant la copie imprimée à Paris",1707,La Haye,Pierre HUSSON,"NA, NA",NA
2088,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland",1718,La Haye,Pierre HUSSON,"NA, NA",NA
2097,"Les mille et une nuit [...], sixième édition",1741,La Haye,Pierre HUSSON,"NA, NA",NA
2098,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland [...], cinquième édition revue et corrigée",1743,La Haye,Jean Martin HUSSON,"NA, NA",NA
2099,"Les mille et une nuit, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée et revetue de l'approbation de M. l'abbé Lejeune",1743,Paris,Compagnie des libraires,"NA, NA",NA
2101,"Les mille et une nuit, contes arabes traduits en françois par Mr Galland de l'Académie des inscriptions et médailles, sixième édition revue et corrigée",1746,La Haye,Jean-Martin HUSSON,"NA, NA",NA
2102,"Les mille et une nuit, contes arabes [...], septième édition revue et corrigée",1746,La Haye,Jean Martin HUSSON,"NA, NA",NA
2103,"Les mille et une nuit, contes arabes traduits en François par Mr Galland, nouvelle edition corrigee",1746,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",NA
2106,"Les mille et une nuit [...], nouvelle edition revûe et corrigée",1761,La Haye,Jean Martin HUSSON,"NA, NA",NA
2107,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland de l'Académie royale des inscriptions et médailles, nouvelle edition revûë et corrigée",1762,La Haye,Jean Martin Husson,"NA, NA",NA
2108,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, professeur et lecteur royal en langue arabe et antiquaire du Roi, nouvelle édition revue et corrigée",1768,Leide,J. de WETSTEIN ET FILS,"NA, NA",NA
2109,"Les mille et une nuit, contes arabes traduits en françois par Mr. Galland, nouvelle édition revue et corrigée",1773,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",NA
2110,Les mille et une nuit,1774,Paris,Compagnie des libraires,"NA, NA",NA
2111,Les mille et une nuit,1776,Avignon & Dresde,Ge. Conr. WALTHER,"Galland, Antoine",NA
2112,Les mille et une nuit,1780,Lille,C. et J. LEHOUCQ,"NA, NA",NA
2113,Les mille et une nuit,1781,Lille,J.B. HENRY,"NA, NA",NA
2114,"Les mille et une nuit, contes arabes traduits en françois par M. Galland, nouvelle édition revue et corrigée",1781,Lille,C. F. J. LEHOUCQ,"NA, NA",NA
2115,Les mille et une nuit,1781,Lyon,NA,"NA, NA",NA
2117,"Les mille et une nuit, contes arabes traduits par Mr. Galland, nouvelle édition",1785,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",NA
2119,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée",1786,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",NA
2122,"Les mille et une nuits contes arabes traduits en francois par M. Galland, nouvelle édition revue et corrigée",1788,Lille,C.F.J. LEHOUCQ,"NA, NA",NA
2123,"Les mille et une nuits, contes arabes traduits en françois par M. Galland [...], nouvelle édition corrigée",1788,Paris,la COMPAGNIE DES LIBRAIRES,"NA, NA",NA
2124,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée et augmentée",1790,Genève & Paris,"Barde, Manget et compagnie, Cuchet","NA, NA",NA
2125,"Les mille et une nuits, contes arabes traduits en françois par M. Galland, nouvelle édition corrigée, augmentée et enrichie de très belles figures gravées par M. Delaunay d'après les dessins de Marillier",1790,Genève & Paris,"Barde, Manget et compagnie, Cuchet","NA, NA",NA
2143,"Les promenades de la guinguiette, aventures et histoires galantes, dialogue",1718,Troyes,Garnier,"NA, NA",NA
2144,"Promenades de la guinguette, avantures et histoires galantes, dialogue",1718,Troyes & Paris,veuve de Nicolas OUDOT,"NA, NA",NA
2153,"Lettres historiques et galantes par madame de C***, ouvrage curieux",1707,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2167,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province, ou l'on voit ce qui s'est passé de plus particulier depuis le commencement du siècle jusqu'à présent, la relation du congrès d'Utrecht, celle de la mort du roi, les harangues des seigneurs et officiers du Parlement, ouvrage curieux mêlé d'aventures, par Mme Dunoyer -------------- DOES THE TITLE PAGE CONTAIN THE AUTHOR'S NAME??",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2168,"Lettres historiques et galantes de deux dames de condition, dont l'une étoit à Paris et l'autre en province, par madame de C***, ouvrage curieux",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2169,"Lettres historiques et galantes de deux dames de condition sont l'une étoit à Paris et l'autre en province, ouvrage curieux par madame de C***",1718,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2176,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province, ouvrage curieux, nouvelle édition revûë, corrigée, augmentée et enrichie de figures, par madame de C***",1732,Amsterdam,Pierre BRUNEL,"Du noyer, Anne-Marguerite Petit  dame",NA
2177,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province où l'on voit tout ce qui s'est passé de plus particulier depuis le commencement du siècle jusques à présent, la relation du Congrès d'Utrecht, celle de la mort de Louïs XIV, les harangues des seigneurs et officiers du Parlement, ouvrage curieux mêlez d'aventures -------------- NN, UCLA MICROFILM APPEARS TO BE THE SOURCE OF THIS LONGER TITLE. THE VARIANT EDITION (VOLLTEXT SEEN) IS MUCH BRIEFER .. DOESN'T EVEN CONTAIN de deux dames ... (WHICH A* CATALOGUE ENTRY APPEARS TO GIVE). DO BOTH GIVES cinquième édition ????",1733,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2178,"Lettres historiques et galantes par madame de C***, ouvrage curieux, cinquiéme edition, revuë et corrigée",1733,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2179,"Lettres historiques et galantes de deux dames de condition dont l'une étoit a Paris et l'autre en province, ouvrage curieux mêlez d'aventures par madame Dunoyer, nouvelle édition revûe, corrigée et augmentée",1738,Amsterdam,aux dépens de la COMPAGNIE,"Du noyer, Anne-Marguerite Petit  dame",NA
2180,"Lettres historiques et galantes de deux dames de condition dont l'une étoit à Paris et l'autre en province [...], madame Dunoyer, nouvelle édition augmentée",1738,Amsterdam,J. RYCKHOFF FILS,"Du noyer, Anne-Marguerite Petit  dame",NA
2184,"Lettres historiques et galantes de madame Du Noyer, contenant différentes histoires, avantures, anecdotes curieuses et singulieres, nouvelle édition revûë, corrigée et augmentée d'un sixiéme tome, avec une table des matieres à chaque volume, qui manquoient aux editions précédentes",1741,Londres,Jean NOURSE,"Du noyer, Anne-Marguerite Petit  dame",NA
2186,Lettres historiques et galantes,1750,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2187,"Lettres historiques et galantes de madame Du Noyer, contenant différentes histoires, avantures, anecdotes curieuses et singuliéres",1757,Londres,Nourse et Vaillant,"Du noyer, Anne-Marguerite Petit  dame",NA
2188,"Lettres historiques et galantes par madame Du Noyer, nouvelle édition considérablement augmentée",1760,Amsterdam,par la COMPAGNIE,"Du noyer, Anne-Marguerite Petit  dame",NA
2189,"Lettres historiques et galantes, ouvrage curieux par madame du N**, derniere edition revûë et corrigée",1760,Cologne,Pierre MARTEAU,"Du noyer, Anne-Marguerite Petit  dame",NA
2190,"Lettres historiques et galantes par madame Du Noyer, ouvrage curieux contenant diferentes histoires, aventures et anecdotes très singulières, cinquième édition revuë et corrigée ------------ Montréal-MU GIVES diferentes ... aventures ... BN* SAYS par madame de C***",1761,La Haye,Pierre HUSSON,"Du noyer, Anne-Marguerite Petit  dame",NA
2191,"Lettres historiques et galantes de deux dames de condition [...], nouvelle édition augmentée",1788,Amsterdam,J. RYCKHOFF,"NA, NA",NA
2192,"Lettres historiques et galantes par madame Du Noyer, ouvrage curieux, nouvelle édition corrigée et augmentée de plusieurs lettres très-intéressantes",1790,Paris & Avignon,François SEGUIN,"Du noyer, Anne-Marguerite Petit  dame",NA
2198,"Nouvelles avantures de l'admirable don Quichotte de la Manche, composées par le licencié Alonso Fernandez de Avellaneda et traduites de l'espagnol en françois pour la premiere fois, nouvelle édition revuë et corrigée",1707,Londres,David MORTIER,"Ferna%ndez de avellaneda, Alonso",NA
2199,Nouvelles avantures de l'admirable Don Quichotte de la Manche,1707,Bruxelles,Guillaume FRICX,"Ferna%ndez de avellaneda, Alonso",NA
2203,"Nouvelles avantures de l'admirable Don Quichotte de la Manche, composées par le licencié Alonso Fernandez de Avellaneda et traduites de l'espagnol en françois pour la premiere fois",1738,Paris,Compagnie des libraires,"Ferna%ndez de avellaneda, Alonso",NA
2209,Avantures galantes de M. Lenoble,1707,Paris,??,"Le noble, Eustache  baron de Saint-Georges et de Tennelière",NA
2234,"L'infortuné Napolitain ou les aventures du Seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition et des différentes figures qu'il a faites, tant en Italie, qu'en France et en Hollande, nouvelle édition, revue, corrigée, et augmentée d'un grand nombre de figures en taille douce",1761,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",NA
2235,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition",1769,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",NA
2236,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage, de son état monastique, de sa prison dans l'Inquisition et des différentes figures qu'il a faites, tant en Italie, qu'en France et en Hollande, nouvelle édition, revue, corrigée, et augmentée d'un grand nombre de figures en taille douce",1773,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",NA
2237,"L'infortuné Napolitain ou les aventures du seigneur Rozelli [...], nouvelle édition, revue, corrigée et augmentée",1777,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",NA
2238,Aventures de l'infortuné Napolitain ou mémoires du seigneur Rozelli,1781,Londres,s.n.,"Olivier, abbé J.",NA
2239,"L'infortuné Napolitain ou les aventures du seigneur Rozelli, qui contiennent l'histoire de sa naissance, de son esclavage [...], nouvelle édition, revue, corrigée et augmentée d'un grand nombre de figures en taille-douce",1784,Amsterdam,Henri DESBORDES,"Olivier, abbé J.",NA
2240,"L'infortuné Napolitain ou les aventures du seigneur Rozelli [...], nouvelle édition, revue et corrigée",1785,Amsterdam,aux dépens de la COMPAGNIE,"Olivier, abbé J.",NA
2257,"Les deux amantes ou les amours de Marc-Antoine et de Theodose, de D. Raphael et de Leocadie, nouvelle historique",1707,Amsterdam,André MOETJENS,"Cervantes saavedra, Miguel de",NA
2258,"L'Égyptienne ou les amours de D. Juan de Carcame et de dona Constance d'Azevedo, nouvelle historique",1707,Amsterdam,André MOETJENS,"Cervantes saavedra, Miguel de",NA
2259,"La force du sang ou les amours de Rodolfe et de Léocadie, nouvelle historique",1707,Amsterdam,André MOETJENS,"Cervantes saavedra, Miguel de",NA
2267,"Nouvelles exemplaires de Michel de Cervantes Saavedra, auteur de don Quichotte, traduction et édition nouvelle, augmentée de trois nouvelles qui n'avaient point été traduites en françois et de la vie de l'auteur, par Mr l'abbé de S. Martin de Chassonville, enrichie de figures en taille-douce",1744,Lausanne & Genève,Marc-Mic. BOUSQUET ET COMP.,"Cervantes saavedra, Miguel de",NA
2268,"Nouvelles de Michel Cervantes, auteur de l'Histoire de don Quichotte",1746,Paris,??,"Cervantes saavedra, Miguel de",NA
2269,"Nouvelles exemplaires de Michel de Cervantes Saavedra, auteur de don Quichotte, traduction et édition nouvelle, augmentée de trois nouvelles qui n'avoient point été traduites en en françois et de la vie de l'auteur par Mr. l'abbé Martin de Chassonville, enrichie de figures en taille douce",1759,Lausanne,Marc-Mic. BOUSQUET,"Cervantes saavedra, Miguel de",NA
2270,"Nouvelles de Michel de Cervantes Saavedra, nouvelle édition augmentée de trois nouvelles qui n'avoient point été traduites en françois et de la vie de l'auteur, enrichie de figures en taille douce",1768,Amsterdam & Leipzig,Arkstée et Merkus,"Cervantes saavedra, Miguel de",NA
2279,"L'heureux chanoine de Rome, nouvelle galante, ou la resurrection prédestinée, contenant diverses avantures agréables et divertissantes arrivées du tems du ministere de Mr. Fouquet, sur-intendant des finances de France, dedié a son Altesse roiale, madame la duchesse de Lorraine",1707,Paris,Michel BRUNET,"NA, NA",NA
2280,"L'heureux chanoine de Rome, nouvelle galante, ou la resurrection predestinée",1707,S.l.,s.n.,"NA, NA",NA
2281,"L'heureux chanoine de Rome, nouvelle galante, ou la resurrection predestinée",1707,S.l.,s.n.,"NA, NA",NA
2289,"Histoires édifiantes pour servir de lecture aux jeunes personnes de l'un et de l'autre sexe, nouvelle édition augmentée de plusieurs histoires et de quelques extraits des plus célèbres poètes françois sur les matières qui ont rapport à la piété",1757,Paris,Duchesne,"Duché de vancy, Joseph-François",NA
2290,"Histoires édifiantes pour servir de lecture aux jeunes personnes de l'un et de l'autre sexe, nouvelle édition revue, mise-en-ordre et considérablement augmentée par M. Collet, prêtre de la Congrégation de la mission, docteur en théologie",1767,Paris,veuve DUCHESNE,"Duché de vancy, Joseph-François",NA
2293,La fidélité couronnée ou l'histoire de Parmenide prince de Macedoine,1707,Bruxelles,Antoine CLAUDINOT,"LE COQ-MADELEINE, NA",NA
