ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code
1944,Memoires de M. le comte de Saint-Germain,"Saint-Germain, Claude Louis [de]",1780,Amsterdam,NA
1945,"Discous sur l'inegalite parmi les hommes, Contrat social","Rousseau, Jean-Jacques",NA,NA,NA
1946,Tarif du toise des bois,NA,NA,NA,NA
1947,Essai historique sur les deux compagnies des mousquetaires du roi de France,Le Thueux,1778,La Haye,NA
1948,"Le Gazetier [cuirasse], ou Anecdotes scandaleuses de la cour de France",Theveneau de Morande,1778,NA,NA
1953,Voltaire de retour des ombres et sur le point d'y retourner pour n'en plus revenir,"Richard, Charles-Louis",1776,Acc,NA
1954,"Traite des crimes divise en 2 parties, 1. La Nature des crimes, des juges; 2. La Maniere d'instruire les proces","Soulatges, Jean-Antoine",1762,NA,NA
1955,Abrege de l'histoire ancienne de Rollin,"Taillie, Jacques",NA,NA,NA
1956,"recherches philosophiques sur les Egyptiens et les Chinois, edition de Hollande","Pauw, Cornelius [de]",NA,NA,NA
1957,"Histoire ecclesiastique [et civile, politique, litteraire et topographique du diocese] de Langres [et de celui de Dijon]",Mangin [abbe de],NA,NA,NA
1958,"L'Ami des hommes, ou Traite de la population","Mirabeau, Victor Riquetti,  [marquis de]",1756,Avignon,NA
1959,Les Bijoux indiscrets,"Diderot, Denis",NA,NA,NA
1961,Abrege de toutes les sciences [a l'usage des enfants],"Formey, Johann Heinrich Samuel",NA,NA,NA
1962,Chancons maconnes,NA,1774,Jerusalem,NA
1963,L'Ami des enfants,NA,1774,Liege,NA
1964,Recueil d'instructions et d'amusemens litteraires,"Massac, Pierre-Louis",1765,Amsterdam,NA
1965,"Diatribe clementine, ou Dissertation dans laquelle on discute les Lettres de Clement XIV Ganganelli","Richard, Charles Louis",NA,NA,NA
1967,"Imirce, ou la Fille de la nature","Dulaurens, Henri Joseph",1774,NA,NA
1969,Methode abregee de geographie dediee a Mlle de Crosat [Crozat],"Le Francois, A. [abbe]",NA,NA,NA
1971,Premier Memoire a consulter pour M. le comte de Mirabeau contre M. le marquis de Monnier,NA,1782,NA,NA
1972,"Le Diner du Lion d'or, ou Aventres singulieres arrivees en juillet 1783 au S. Manzon, alias Fort-en-Gueule, redacteur de la gazette intitulee le Courrier du Bas Rhin",NA,1784,Athenes,NA
1973,"Les Lauriers ecclesiastiques, ou Campagnes de l'abbe Terray","Rochette de La Morlie?re, Jacques",1775,NA,NA
1974,"La Papesse Jeanne, poeme en 18 chants","Borde, Charles",1778,La Haye,NA
1975,"Memoires de Suzon, soeur de D.B., suivis de la perle des plans economiques, ou la Chimere raisonnable",NA,NA,NA,NA
1976,"Amusements d'un philosophe solitaire, [ou choix d'anecdotes, de dites...]","Bardou, Jean",1776,Bouillon,NA
1977,L'Esprit du grand Corneille,"Neufchateau, Francois [de]",NA,NA,NA
1979,"Le Porte-feuille d'un philosophe, ou Melange de pieces philosophiques, politiques et galantes","Dulaurens, Francois-Joseph",NA,NA,NA
1980,"De l'homme, de ses facultes et de son education, ouvrage posthume de M. Helvetius","Helvetius, Claude Adrien",1774,Amsterdam,NA
1982,"Le Cosmopolite, ou le Citoyen du monde",Fougeret de Monbron,1761,Londres,NA
1984,Le Moyen de parvenir,"Beroalde de Verville, Francois",NA,NA,NA
1985,Seconde lettre d'un publiciste allemand a un jurisconsulte francois,NA,NA,NA,NA
1987,"Le Grelot, ou les Etc.","Baret, Paul",NA,NA,NA
1989,Avertissement du S. Roubaud sur la maladie que la medecine a decore du nom de leurs blanches et de gomorrhee,NA,NA,NA,NA
1990,"Projet de creation de charges d'avocats, ou Destruction de l'ordre inquisitorial et despotique des avocats au parlement de Paris utile au roi, a l'etat, au public, au peuple, au barreau, aux plaideurs, aux avocats, meme a leurs veuves, a leurs enfants",NA,NA,NA,NA
1991,"Eloge de [M. le comte de] Vergenees, minsitre et secretaire d'etat des affaires etrangeres, chef du conseil des finances","Vicq-d'Azyr, Felix",1783,Amsterdam,NA
1992,"Les Passe-tems du boudoir, ou Recueil [nouveau] de contes en vers",NA,NA,NA,NA
1993,Les Amours de Charlotte et de Toinette,NA,NA,NA,NA
1995,"Lettre de Danguy, danseur de l'Opera incendia dans le feu du 8 juin 1781 de l'Opera",NA,NA,NA,NA
1996,"Le Sr Gombau au Sr Amelot, sa sceleratesse",NA,NA,NA,NA
1997,"Lettre d'Andouillet, avocat general en date du 1er avril 1786 a M. Nicolas D..., avocat en la cour",NA,1786,NA,NA
1998,"Ministere de M. de Maurepas, ou le Cri du patriote francois a M. de Maurepas",NA,NA,NA,NA
1999,Erreur et desavantage pour l'etat de ses emprunts du 7 janvier et 7 fevrier 1777,"Pelissery, Roch Antoine [de]",1778,Baden,NA
2000,Recueil des actes concernant le voyage de notre saint pere le pape Pie VI a Vienne,NA,NA,NA,NA
2001,Memoire de Cagliostro,NA,NA,NA,NA
2002,"Recueil des pieces authentiques et interessantes pour servir des eclaircissements a l'affaire concernant le cardinal, prince [de Rohan]",NA,NA,NA,NA
2003,Motifs qu'ont tous les citoyens de s'interesser dans la cause de M. le comte de Lally,NA,NA,NA,NA
2004,"Mes observations sur le Memoire de M. le baron de Fayes Chaulnes, garde du corps de Monsieur",NA,NA,NA,NA
2005,"Essai de bien public, ou Memoire raisonne pour les defrichemens des terres et perfectionner l'agriculture",Collignon,1776,Neuchatel,NA
2006,Relation detaillee des campagnes de M. le commandeur de Suffren dans l'Inde,NA,NA,NA,NA
2007,Reflexions succintes [sur ce qui s'est passe] au parlement de Paris depuis le mois de decembre 1779 [1770],NA,NA,NA,NA
2008,Declaration faite en l'assemblee de MM les commissaires de la cour tenue en la chambre Saint-Louis le 10 fevrier 1784,"Bresse, Philippe",NA,NA,NA
2009,Remontrances lues et arretees aux chambres assemblees le mardi 10 fevrier 1784,NA,NA,NA,NA
2010,Recherches sur l'auteur des lettres publiees sous le nom de pape Clement XIV Ganganelli,NA,NA,NA,NA
2011,Les Plans et les statuts des differens etablissemens ordonnes par sa majeste et Catherine II [pour l'education de la jeunesse],NA,1775,Amsterdam,NA
2012,Collection de decisions [nouvelles et de notions relatives a la] de jurisprudence,"Denisart, Jean-Baptiste",NA,NA,NA
2014,Manuel des amateurs a l'usage de ces messieurs qui sont un peu coquins et de ces dames qui ne sont pas trop religieuses,NA,NA,NA,NA
2015,La Bible enfin expliquee par plusieurs aumoniers,"Voltaire, Francois-Marie Arouet",1777,London,NA
2016,Representations du bailliage de Langres,NA,NA,NA,NA
2017,"Elvire a Rosalie, ou Epitre sur les courtisannes",NA,1784,NA,NA
2018,L'Esspion devalise,Baudouin de Guemadeuc,1783,London,NA
2019,"Des lettres de cachet, ou les Prisons d'etat","Clavie?re, Etienne; Mirabeau, Honore?-Gabriel Riqueti, comte de",1782,London,NA
2020,"Correspondance du chancelier Maupeou, ou Maupeouana pour servir a l'histoire du siecle de Louis XV",Pidansat de Mairobert,1775,NA,NA
2022,La Philosophie de la nature,"Delisle de Sales, Jean Baptiste Claude",NA,NA,NA
2024,Theorie des lois criminelles,Brissot de Warville,NA,NA,NA
2025,Institutions de geometrie [enrichies de notes... sur la nature et le developement de l'esprit humain...],"La Chapelle, abbe",1765,NA,NA
2026,"Aiguilloniana, ou Anecdotes utiles pour l'histoire de France au 18eme siecle depuis l'annee 1770","Linguet, Simon Nicolas Henri",1777,London,NA
2027,miscellaneous,NA,NA,NA,NA
2028,Histoire du regiment d'infanterie de Monsieur cree sous le nom de Provence en 1674,"Lehoux, Louis Alexis, [abbe de]",1778,Bouillon,NA
2029,"De la reforme politique des juifs, par M.C.G. Dolm, conseiller de guerre, archiviste et secretaire prive au departement des afaires etrangeres de S.M. le roi de Prusse, traduit de l'allemand",Wilhelm von Dohm,1782,Dessau,NA
2031,Gazette de Leyde,NA,NA,NA,NA
2032,Gazette de France,NA,NA,NA,NA
2033,Gazette de Hollande,NA,NA,NA,NA
2034,Gazette des Deux-ponts,NA,NA,NA,NA
2035,"Nouvelles ecclesiastiques, ou Memoires pour servir a l'histoire de la constitution Unigenitus",NA,NA,NA,NA
2036,Histoire ecclesiastique de Fleury,Fleury Claude,NA,NA,NA
2038,Miscellaneous,NA,NA,NA,NA
2039,miscellaneous,NA,NA,NA,NA
2041,Dictionnaire  de Moreri,"Moreri, Louis",1725,NA,NA
2042,miscellaneous,NA,NA,NA,NA
2043,miscellanous,NA,NA,,NA
2049,miscellaneous,NA,NA,NA,NA
2050,miscellaneous,NA,NA,,NA
2051,De l'administration des finances de la France,"Necker, Jacques",NA,NA,NA
2052,no entry,NA,NA,NA,NA
2054,La Realite du projet de Bourg-Fontaine demontree par l'execution,"Sauvage, Henri Michel",NA,NA,NA
2056,Defensio cleri gallicani,"Palma, Joseph Maria",NA,NA,NA
2057,Les plans et les statuts de Catherine II,"Betzkii, Ivan Ivanovitch",NA,NA,NA
2058,"L'Alambic des lois, ou Observations de l'ami des Francois sur l'homme et sur les lois","Rouille d'Orfeuil, Augustin",1773,Hispaan,NA
2059,"Lettres, pieces et ecrits concernant le proces civil en calomnie suspendu de dame Ursule de Planta, demandresse",NA,1780,Acc,NA
2060,"Les Nymphes de Chateldon et de Vichy, dialogue",anonymous,1785,NA,NA
2061,"Le Diable dans un benitier, ou Metamorphose du gazetier cuirasse en mouche","Lafite de Pelleport, Anne Ge?de?on",NA,NA,NA
2063,Lettre sur l'emprunt et l'impot adresse a M***,Rilliet de Saussure,1779,NA,NA
2065,Jurisprudence du grand conseil,"Goetzmann, Louis Valentin [de]",NA,NA,NA
2066,Observations du pere Tranquille sur le premier memoire de madame la comtesse de La Motte et autres,Hu,1786,NA,NA
2067,Memoires de Mirabeau contre le marquis de Monnier,"Mirabeau, Honore?-Gabriel de Riqueti, [comte de]",1782,NA,NA
2068,"Lettre de la comtesse de B. a M. Dillon, archeveque de Narbonne",NA,NA,NA,NA
2070,Lettre d'un garde du roi pour servir de suite au Memoire de Cagliostro,"Manuel, Louis-Pierre",1786,London,NA
2071,"Voeux patriotiques, ou Discours prononce a l'occasion de la grossesse de la reine","Blachon, J.-P.",1778,NA,NA
2072,"Systeme de la raison, ou le Prophete philosophe","Carra, Jean-Louis",1773,NA,NA
2073,Tres humbles et tres respectueuses remontrances a l'empereur Joseph II,NA,1782,NA,NA
2074,"Marie Therese d'Autriche, imperatrice apostolique, a son fils, l'empereur Joseph II",NA,1782,NA,NA
2075,Lettres historiques sur le Comtat venaissin et sur la seigneurerie d'Avignon,"Moreau, Jacob-Nicolas",1768,Amsterdam,NA
2076,"Vie de l'abbe Laurent Ricci, dernier general de la Compagnie de Jesus","Caraccioli, Dominique",1776,NA,NA
2077,Reponse du S.r Burboulon au Compte-rendu au roi par M. Necker,"Bourboulon, Antoine",1781,London,NA
2078,Projet patriotique pour l'entretien des ponts et chaussees,NA,1777,La Haye,NA
2079,Pieces importantes relatives a la derniere revolution de Geneve,NA,1782,NA,NA
2080,Reflexions en faveur de l'humanite,Roubaud,NA,NA,NA
2081,Reflexions sur l'arret du conseil du 21 juin dernier concernant la Congregation de Saint-Maur,NA,NA,NA,NA
2082,Reflexions sur le bref du pape du 23 avril dernier concernant la Congregation de Saint Maur,NA,NA,NA,NA
2083,Souscription pour un acte de bienfaisance et Memoire a consulter pour un enfant sans etat civil dont la mere est privee de sa liberte et le pere menace d'un proces criminel,NA,NA,NA,NA
2084,Souscription pour un acte de bienfaisance et Memoires a consulte pour un enfant sans etat civil dont la mere est privee de sa liberte et le pere menace d'un proces criminel,NA,NA,NA,NA
2085,"Precis historique sur le comte de Vair, commandant des volontaires de l'armee, par un major de cavalerie",Toustain de Richebourg,NA,NA,NA
2086,Examen du compte rendu par M. Thouret sous le titre de Correspondance de la Societe royale de medecine relativement au magnetisme animal,"Bonnefoy, Jean-Baptiste",1785,NA,NA
2087,Extrait du droit public de la France,"Lauraguais, Louis Le?on Fe?licite? Brancas  [comte de]",NA,NA,NA
2089,Memoire touchant l'importance et la necessite ou se trouvent les Provinces-unies de fournir a l'Angleterre les secrours stipules par les traites,NA,1779,Utrecht,NA
2090,Reflexions sur l'etat actuel du credit public de l'Angleterre et de la France,"Panchaud, Benjamin",NA,NA,NA
2091,Considerations politiques par M***,NA,1783,NA,NA
2095,Journal britannique,"Maty, Mathieu",NA,NA,NA
2096,Journal britannique,NA,NA,London,NA
2098,Pot-pourri,NA,1782,NA,NA
2099,Journal des gens du monde,"Luchet, Jean-Pierre-Louis [de]",NA,NA,NA
2100,L'Espion francois a Londres,Ange Goudar,1778,London,NA
2101,Bibliotheque [universelle] des romans,NA,1778,NA,NA
2102,"Moyen de s'enrichir promptement [de diminuer les revenus du roi, d'appauvrir ses sujets, et de persuader aux simples qu'on s'occupe du bien public...]",NA,NA,NA,NA
2107,Defense des actes du clerge de France concernant la religion publiee en l'assemblee de 1775 [1765],"Pompignan, Jean-George Le Franc [de]",NA,NA,NA
2110,Reflexions critiques et politiques sur la tragedie au sujet des Loix de Minos,"Duvernet, Theophile-Imarigeon",NA,NA,NA
2112,Emprisonnement de Figaro,Marandon,NA,NA,NA
NA,"Abrégé de l'Histoire générale des voyages, contenant ce qu'il y a de plus remarquable, de plus utile et de mieux avéré dans les pays où les voyageurs ont pénétré; les moeurs des habitans, la religion, les usages, arts et sciences, commerce, manufactures... Par M. de La Harpe","La Harpe, Jean François [de]",1780-1786,Paris,bk0000003
NA,Art (l') de peindre sur l'émail,"Arclais de Montamy, Didier-François [d']",NA,n.pl.,bk0000006
NA,"Apparat royal, dictionnaire françois et latin, enrichi des meilleures expressions en l'une & l'autre langue, & mis dans un ordre très-facile & très-méthodique",Rondet Laurent Etienne,NA,n.pl.,bk0000007
NA,"Nouvelle (la) Académie des dames, ou histoire de Mlle B*** D. C. D. L.",NA,NA,n.pl.,bk0000010
NA,"Boulevard (le) des Chartreux, poeme chrétien",NA,1779,Grenoble,bk0000014
NA,"Réponse du sieur Bourboulon... au Compte rendu au roi par M. Necker, directeur général des finances",Bourboulon,1781,London,bk0000015
NA,[Cathéchisme de Zürich],NA,NA,n.pl.,bk0000021
NA,[Catéchisme de Roques],NA,NA,n.pl.,bk0000022
NA,"Contes moraux, par Mde Le Prince de Beaumont","Le Prince de Beaumont, Marie",1774,Maestricht,bk0000023
NA,"Discours de M. le marquis César Beccaria Bonesana... professeur royal de la chaire nouvellement établie par ordre de S. M. impériale pour le commerce et l'administration publique, prononcé à son installation dans les écoles Palatines","Beccaria, Cesare Bonesana",1769,Lausanne,bk0000029
NA,[Discours preliminaire],NA,NA,n.pl.,bk0000030
NA,"Dictionnaire géographique, historique et politique de la Suisse: avec une carte géographique","Tscharner, Vincenz Bernhard [von]",NA,n.pl.,bk0000031
NA,Dictionnaire de l'Académie Françoise,Académie Française,NA,n.pl.,bk0000032
NA,Dictionnaire françois et latin,"Joubert, Joseph",NA,n.pl.,bk0000033
NA,Dictionnaire des hommes illustres,"Prezel, Honoré Lacombe [de]",NA,n.pl.,bk0000034
NA,"Dictionnaire de l'industrie, ou Collection raisonnée des procédés utiles dans les sciences et dans les arts... par une Société de gens de lettres","Duchesne, Henri-Gabriel",1776,Paris,bk0000035
NA,"Dictionnaire des origines, ou Époques des inventions utiles, des découvertes importantes, et de l'établissement des peuples, des religions, des sectes","Origny, Pierre-Adam",1777,Paris,bk0000036
NA,Description des arts et métiers,NA,NA,n.pl.,bk0000037
NA,[Dictionnaire des Gazettes],NA,NA,n.pl.,bk0000039
NA,"Dictionnaire de chymie; contenant la théorie & la pratique de cette science, son application à la physique, à l'histoire naturelle, à la médecine & à l'économie animale; avec l'explication détaillée de la vertu & de la maniere d'agir des médicamens chymiques; & les principes fondamentaux des arts, manufactures & métiers d'épendans de la chymie","Macquer, Pierre-Joseph",1767,Yverdon,bk0000040
NA,Dictionnaire raisonné universel d'histoire naturelle,"Valmont de Bomare, Jacques Christophe",1768-1769,Yverdon,bk0000041
NA,"Devoirs (les), statuts ou règlements généraux des F:. M:. mis dans un nouvel ordre et approuvés par la grande loge des Sept Provinces Unies des Pays-Bas",NA,1775,Geneva,bk0000042
NA,Exposé des motifs qui ont engagé sa majesté le roi de Prusse à s'opposer au démembrement de la Bavière: juillet 1778,"Hertzberg, Ewald Friedrich [von]",1778,Neuchâtel,bk0000043
NA,Exposé justificatif pour le peuple du canton de Fribourg en Suisse: au sujet des troubles arrivés en 1781,"Castella, Jean-Nicolas-Andre [de]",1781,Fribourg,bk0000044
NA,Flavii Eutropii breviarium historiae Romanae,Eutropius,NA,n.pl.,bk0000046
NA,Convient-il de supprimer une partie des sermons qui se prononcent à Genève? Examen de cette question,"Vernes, Jacob",1775,Geneva,bk0000047
NA,Encyclopédie économique ou Système général: 1 ° d'économie rustique... 2 ° d'économie domestique... 3 ° d'économie politique... Ouvrage extrait des meilleurs livres... par quelques membres de la Société économique de Berne,NA,1770-1771,Yverdon,bk0000050
NA,"Encyclopédie de jurisprudence ou dictionnaire complet... de jurisprudence civile, criminelle, canonique et bénéficiale de toutes les nations de l'Europe, par une société de jurisconsultes",NA,1777-1781,Bruxelles,bk0000051
NA,"Eglise (de l') du Pape, de quelques points de controverse, et des moyens de réunion entre toutes les Églises Chrétiennes","Dutens, Louis",1781,Geneva,bk0000053
NA,Estampes [Guillaume Tell],NA,NA,n.pl.,bk0000054
NA,"Eloge de Jean-Baptiste Colbert: discours qui a remporté le prix de l'Académie françoise, en 1773","Necker, Jacques",NA,n.pl.,bk0000056
