,ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code,cluster,confidence
209,1916.0,"Reflexions politiques, generales et particulieres sur la guerre d'Allemagne en 1778","Raoux, Adrien-Philippe",1780,Amsterdam,,,
210,1917.0,Discours de l'empereur Julien contres les chretiens,"Julian, Emperor of Rome",1768,Berlin,,,
211,1918.0,Analyse de l'ouvrage ayant pour titre Questions de droit public,"Goetzmann, Louis-Valentin, [de]",1770,Amsterdam,,,
212,1919.0,Essai sur les moyens de diminuer les dangers de la mer,"Lelyveld, Frans, [van]",1776,Amsterdam,,,
213,1920.0,Essais de poesies legeres suivis d'un songe,"Marechal, Pierre Sylvain",1775,Geneve,,,
214,1921.0,Essais contre l'abus du pouvoir des souerains et juste idee du gouvernement d'un bon prince,,,,,,
215,1922.0,Remarques historiques sur la Bastille,,1783,London,,,
216,1923.0,Les Vrais Principes du gouvernement francois,"Gin, Pierre Louis Claude",1777,Geneva,,,
217,1925.0,Traite du mariage et de sa legislation,"Pilati di Tassulo, Carlo Antonio",1776,La Haye,,175.0,0.901211142539978
218,1926.0,Remarques sur les erreurs de l'Histoire philosophique de M. Raynal,,1783,Amsterdam,,,
219,1929.0,"Paul Jones, ou Propheties sur l'Amerique, l'Angleterre, la France, l'Espagne, la Hollande",,,,,,
220,1930.0,"L'Amerique delivree, esquisse d'un poeme sur l'independance de l'Amerique","Chavannes de la Giraudie?re, L.",1783,,,,
221,1931.0,"La Morale universelle, ou les Devoirs de l'homme fondes sur la nature","Holbach, Paul Henri Thiry, [baron d']",1776,,,,
222,1932.0,La Verite rendue sensible a Louis XVI,,,,,,
223,1935.0,"La Dunciade, poeme nouveau","Palissot de Montenoy, Charles",1773,,,,
224,1936.0,"Correspondance de M. le marquis de Montalembert dans les campagnes de 1757, 1758 a 1761","Montalembert, Marc Rene",1777,London,,,
225,1937.0,Recueil de pieces justificatives traduites et commentees,,,,,,
226,1938.0,Les Lois des batimens suivant la coutume de Paris,"Desgodets, Antoine Babuty",1777,Paris,,,
227,1939.0,"le Guerluchon femelle, ou la reine chaude et sa sur-intendante, histoire moderne",,,,,,
228,1940.0,Memoires de Sully,,,,,,
229,1941.0,"Histoire de Marguerite, fille de Suson Cauchoise",,,,,,
230,1942.0,Histoire de l'admirable dom Quichotte,Cervantes,,,,,
231,1943.0,Oeuvres de Madame la marquise de Lambert,,1766,Amsterdam,,,
232,1944.0,Memoires de M. le comte de Saint-Germain,"Saint-Germain, Claude Louis [de]",1780,Amsterdam,,,
233,1945.0,"Discous sur l'inegalite parmi les hommes, Contrat social","Rousseau, Jean-Jacques",,,,,
234,1946.0,Tarif du toise des bois,,,,,,
235,1947.0,Essai historique sur les deux compagnies des mousquetaires du roi de France,Le Thueux,1778,La Haye,,,
236,1948.0,"Le Gazetier [cuirasse], ou Anecdotes scandaleuses de la cour de France",Theveneau de Morande,1778,,,,
237,1953.0,Voltaire de retour des ombres et sur le point d'y retourner pour n'en plus revenir,"Richard, Charles-Louis",1776,Acc,,,
238,1954.0,"Traite des crimes divise en 2 parties, 1. La Nature des crimes, des juges; 2. La Maniere d'instruire les proces","Soulatges, Jean-Antoine",1762,,,,
239,1955.0,Abrege de l'histoire ancienne de Rollin,"Taillie, Jacques",,,,,
240,1956.0,"recherches philosophiques sur les Egyptiens et les Chinois, edition de Hollande","Pauw, Cornelius [de]",,,,,
241,1957.0,"Histoire ecclesiastique [et civile, politique, litteraire et topographique du diocese] de Langres [et de celui de Dijon]",Mangin [abbe de],,,,,
242,1958.0,"L'Ami des hommes, ou Traite de la population","Mirabeau, Victor Riquetti,  [marquis de]",1756,Avignon,,,
243,1959.0,Les Bijoux indiscrets,"Diderot, Denis",,,,,
244,1961.0,Abrege de toutes les sciences [a l'usage des enfants],"Formey, Johann Heinrich Samuel",,,,,
245,1962.0,Chancons maconnes,,1774,Jerusalem,,,
246,1963.0,L'Ami des enfants,,1774,Liege,,,
247,1964.0,Recueil d'instructions et d'amusemens litteraires,"Massac, Pierre-Louis",1765,Amsterdam,,,
248,1965.0,"Diatribe clementine, ou Dissertation dans laquelle on discute les Lettres de Clement XIV Ganganelli","Richard, Charles Louis",,,,,
249,1967.0,"Imirce, ou la Fille de la nature","Dulaurens, Henri Joseph",1774,,,196.0,4.4850918357042246e-07
250,1969.0,Methode abregee de geographie dediee a Mlle de Crosat [Crozat],"Le Francois, A. [abbe]",,,,,
251,1971.0,Premier Memoire a consulter pour M. le comte de Mirabeau contre M. le marquis de Monnier,,1782,,,,
252,1972.0,"Le Diner du Lion d'or, ou Aventres singulieres arrivees en juillet 1783 au S. Manzon, alias Fort-en-Gueule, redacteur de la gazette intitulee le Courrier du Bas Rhin",,1784,Athenes,,,
253,1973.0,"Les Lauriers ecclesiastiques, ou Campagnes de l'abbe Terray","Rochette de La Morlie?re, Jacques",1775,,,,
254,1974.0,"La Papesse Jeanne, poeme en 18 chants","Borde, Charles",1778,La Haye,,,
255,1975.0,"Memoires de Suzon, soeur de D.B., suivis de la perle des plans economiques, ou la Chimere raisonnable",,,,,,
256,1976.0,"Amusements d'un philosophe solitaire, [ou choix d'anecdotes, de dites...]","Bardou, Jean",1776,Bouillon,,,
257,1977.0,L'Esprit du grand Corneille,"Neufchateau, Francois [de]",,,,,
258,1979.0,"Le Porte-feuille d'un philosophe, ou Melange de pieces philosophiques, politiques et galantes","Dulaurens, Francois-Joseph",,,,,
259,1980.0,"De l'homme, de ses facultes et de son education, ouvrage posthume de M. Helvetius","Helvetius, Claude Adrien",1774,Amsterdam,,,
260,1982.0,"Le Cosmopolite, ou le Citoyen du monde",Fougeret de Monbron,1761,Londres,,183.0,0.3135015666484833
261,1984.0,Le Moyen de parvenir,"Beroalde de Verville, Francois",,,,,
262,1985.0,Seconde lettre d'un publiciste allemand a un jurisconsulte francois,,,,,,
263,1987.0,"Le Grelot, ou les Etc.","Baret, Paul",,,,,
264,1989.0,Avertissement du S. Roubaud sur la maladie que la medecine a decore du nom de leurs blanches et de gomorrhee,,,,,,
265,1990.0,"Projet de creation de charges d'avocats, ou Destruction de l'ordre inquisitorial et despotique des avocats au parlement de Paris utile au roi, a l'etat, au public, au peuple, au barreau, aux plaideurs, aux avocats, meme a leurs veuves, a leurs enfants",,,,,,
266,1991.0,"Eloge de [M. le comte de] Vergenees, minsitre et secretaire d'etat des affaires etrangeres, chef du conseil des finances","Vicq-d'Azyr, Felix",1783,Amsterdam,,,
267,1992.0,"Les Passe-tems du boudoir, ou Recueil [nouveau] de contes en vers",,,,,,
268,1993.0,Les Amours de Charlotte et de Toinette,,,,,,
269,1995.0,"Lettre de Danguy, danseur de l'Opera incendia dans le feu du 8 juin 1781 de l'Opera",,,,,,
270,1996.0,"Le Sr Gombau au Sr Amelot, sa sceleratesse",,,,,,
271,1997.0,"Lettre d'Andouillet, avocat general en date du 1er avril 1786 a M. Nicolas D..., avocat en la cour",,1786,,,,
272,1998.0,"Ministere de M. de Maurepas, ou le Cri du patriote francois a M. de Maurepas",,,,,,
273,1999.0,Erreur et desavantage pour l'etat de ses emprunts du 7 janvier et 7 fevrier 1777,"Pelissery, Roch Antoine [de]",1778,Baden,,,
274,2000.0,Recueil des actes concernant le voyage de notre saint pere le pape Pie VI a Vienne,,,,,,
275,2001.0,Memoire de Cagliostro,,,,,,
276,2002.0,"Recueil des pieces authentiques et interessantes pour servir des eclaircissements a l'affaire concernant le cardinal, prince [de Rohan]",,,,,,
277,2003.0,Motifs qu'ont tous les citoyens de s'interesser dans la cause de M. le comte de Lally,,,,,,
278,2004.0,"Mes observations sur le Memoire de M. le baron de Fayes Chaulnes, garde du corps de Monsieur",,,,,,
279,2005.0,"Essai de bien public, ou Memoire raisonne pour les defrichemens des terres et perfectionner l'agriculture",Collignon,1776,Neuchatel,,,
280,2006.0,Relation detaillee des campagnes de M. le commandeur de Suffren dans l'Inde,,,,,,
281,2007.0,Reflexions succintes [sur ce qui s'est passe] au parlement de Paris depuis le mois de decembre 1779 [1770],,,,,,
282,2008.0,Declaration faite en l'assemblee de MM les commissaires de la cour tenue en la chambre Saint-Louis le 10 fevrier 1784,"Bresse, Philippe",,,,,
283,2009.0,Remontrances lues et arretees aux chambres assemblees le mardi 10 fevrier 1784,,,,,,
284,2010.0,Recherches sur l'auteur des lettres publiees sous le nom de pape Clement XIV Ganganelli,,,,,,
285,2011.0,Les Plans et les statuts des differens etablissemens ordonnes par sa majeste et Catherine II [pour l'education de la jeunesse],,1775,Amsterdam,,163.0,0.004628000780940056
286,2012.0,Collection de decisions [nouvelles et de notions relatives a la] de jurisprudence,"Denisart, Jean-Baptiste",,,,,
287,2014.0,Manuel des amateurs a l'usage de ces messieurs qui sont un peu coquins et de ces dames qui ne sont pas trop religieuses,,,,,,
288,2015.0,La Bible enfin expliquee par plusieurs aumoniers,"Voltaire, Francois-Marie Arouet",1777,London,,187.0,0.870516836643219
289,2016.0,Representations du bailliage de Langres,,,,,,
290,2017.0,"Elvire a Rosalie, ou Epitre sur les courtisannes",,1784,,,,
291,2018.0,L'Esspion devalise,Baudouin de Guemadeuc,1783,London,,,
292,2019.0,"Des lettres de cachet, ou les Prisons d'etat","Clavie?re, Etienne; Mirabeau, Honore?-Gabriel Riqueti, comte de",1782,London,,,
293,2020.0,"Correspondance du chancelier Maupeou, ou Maupeouana pour servir a l'histoire du siecle de Louis XV",Pidansat de Mairobert,1775,,,,
294,2022.0,La Philosophie de la nature,"Delisle de Sales, Jean Baptiste Claude",,,,,
295,2024.0,Theorie des lois criminelles,Brissot de Warville,,,,197.0,0.18348747491836548
296,2025.0,Institutions de geometrie [enrichies de notes... sur la nature et le developement de l'esprit humain...],"La Chapelle, abbe",1765,,,,
297,2026.0,"Aiguilloniana, ou Anecdotes utiles pour l'histoire de France au 18eme siecle depuis l'annee 1770","Linguet, Simon Nicolas Henri",1777,London,,,
298,2027.0,miscellaneous,,,,,198.0,0.6608057618141174
299,2028.0,Histoire du regiment d'infanterie de Monsieur cree sous le nom de Provence en 1674,"Lehoux, Louis Alexis, [abbe de]",1778,Bouillon,,,
300,2029.0,"De la reforme politique des juifs, par M.C.G. Dolm, conseiller de guerre, archiviste et secretaire prive au departement des afaires etrangeres de S.M. le roi de Prusse, traduit de l'allemand",Wilhelm von Dohm,1782,Dessau,,,
301,2031.0,Gazette de Leyde,,,,,,
302,2032.0,Gazette de France,,,,,,
303,2033.0,Gazette de Hollande,,,,,,
304,2034.0,Gazette des Deux-ponts,,,,,,
305,2035.0,"Nouvelles ecclesiastiques, ou Memoires pour servir a l'histoire de la constitution Unigenitus",,,,,,
306,2036.0,Histoire ecclesiastique de Fleury,Fleury Claude,,,,,
307,2038.0,Miscellaneous,,,,,,
308,2039.0,miscellaneous,,,,,198.0,0.6608057618141174
309,2041.0,Dictionnaire  de Moreri,"Moreri, Louis",1725,,,,
310,2042.0,miscellaneous,,,,,198.0,0.6608057618141174
311,2043.0,miscellanous,,,,,,
312,2049.0,miscellaneous,,,,,198.0,0.6608057618141174
313,2050.0,miscellaneous,,,,,198.0,0.6608057618141174
314,2051.0,De l'administration des finances de la France,"Necker, Jacques",,,,,
315,2052.0,no entry,,,,,,
316,2054.0,La Realite du projet de Bourg-Fontaine demontree par l'execution,"Sauvage, Henri Michel",,,,,
317,2056.0,Defensio cleri gallicani,"Palma, Joseph Maria",,,,,
318,2057.0,Les plans et les statuts de Catherine II,"Betzkii, Ivan Ivanovitch",,,,,
319,2058.0,"L'Alambic des lois, ou Observations de l'ami des Francois sur l'homme et sur les lois","Rouille d'Orfeuil, Augustin",1773,Hispaan,,,
320,2059.0,"Lettres, pieces et ecrits concernant le proces civil en calomnie suspendu de dame Ursule de Planta, demandresse",,1780,Acc,,,
321,2060.0,"Les Nymphes de Chateldon et de Vichy, dialogue",anonymous,1785,,,,
322,2061.0,"Le Diable dans un benitier, ou Metamorphose du gazetier cuirasse en mouche","Lafite de Pelleport, Anne Ge?de?on",,,,,
323,2063.0,Lettre sur l'emprunt et l'impot adresse a M***,Rilliet de Saussure,1779,,,,
324,2065.0,Jurisprudence du grand conseil,"Goetzmann, Louis Valentin [de]",,,,,
325,2066.0,Observations du pere Tranquille sur le premier memoire de madame la comtesse de La Motte et autres,Hu,1786,,,,
326,2067.0,Memoires de Mirabeau contre le marquis de Monnier,"Mirabeau, Honore?-Gabriel de Riqueti, [comte de]",1782,,,,
327,2068.0,"Lettre de la comtesse de B. a M. Dillon, archeveque de Narbonne",,,,,,
328,2070.0,Lettre d'un garde du roi pour servir de suite au Memoire de Cagliostro,"Manuel, Louis-Pierre",1786,London,,,
329,2071.0,"Voeux patriotiques, ou Discours prononce a l'occasion de la grossesse de la reine","Blachon, J.-P.",1778,,,,
330,2072.0,"Systeme de la raison, ou le Prophete philosophe","Carra, Jean-Louis",1773,,,,
331,2073.0,Tres humbles et tres respectueuses remontrances a l'empereur Joseph II,,1782,,,,
332,2074.0,"Marie Therese d'Autriche, imperatrice apostolique, a son fils, l'empereur Joseph II",,1782,,,,
333,2075.0,Lettres historiques sur le Comtat venaissin et sur la seigneurerie d'Avignon,"Moreau, Jacob-Nicolas",1768,Amsterdam,,,
334,2076.0,"Vie de l'abbe Laurent Ricci, dernier general de la Compagnie de Jesus","Caraccioli, Dominique",1776,,,199.0,3.325272349141706e-11
335,2077.0,Reponse du S.r Burboulon au Compte-rendu au roi par M. Necker,"Bourboulon, Antoine",1781,London,,,
336,2078.0,Projet patriotique pour l'entretien des ponts et chaussees,,1777,La Haye,,,
337,2079.0,Pieces importantes relatives a la derniere revolution de Geneve,,1782,,,,
338,2080.0,Reflexions en faveur de l'humanite,Roubaud,,,,,
339,2081.0,Reflexions sur l'arret du conseil du 21 juin dernier concernant la Congregation de Saint-Maur,,,,,,
340,2082.0,Reflexions sur le bref du pape du 23 avril dernier concernant la Congregation de Saint Maur,,,,,,
341,2083.0,Souscription pour un acte de bienfaisance et Memoire a consulter pour un enfant sans etat civil dont la mere est privee de sa liberte et le pere menace d'un proces criminel,,,,,201.0,0.38249802589416504
342,2084.0,Souscription pour un acte de bienfaisance et Memoires a consulte pour un enfant sans etat civil dont la mere est privee de sa liberte et le pere menace d'un proces criminel,,,,,201.0,0.38249802589416504
343,2085.0,"Precis historique sur le comte de Vair, commandant des volontaires de l'armee, par un major de cavalerie",Toustain de Richebourg,,,,,
344,2086.0,Examen du compte rendu par M. Thouret sous le titre de Correspondance de la Societe royale de medecine relativement au magnetisme animal,"Bonnefoy, Jean-Baptiste",1785,,,,
345,2087.0,Extrait du droit public de la France,"Lauraguais, Louis Le?on Fe?licite? Brancas  [comte de]",,,,,
346,2089.0,Memoire touchant l'importance et la necessite ou se trouvent les Provinces-unies de fournir a l'Angleterre les secrours stipules par les traites,,1779,Utrecht,,,
347,2090.0,Reflexions sur l'etat actuel du credit public de l'Angleterre et de la France,"Panchaud, Benjamin",,,,,
348,2091.0,Considerations politiques par M***,,1783,,,,
349,2095.0,Journal britannique,"Maty, Mathieu",,,,202.0,0.6608057618141174
350,2096.0,Journal britannique,,,London,,202.0,0.6608057618141174
351,2098.0,Pot-pourri,,1782,,,203.0,0.6608057618141174
352,2099.0,Journal des gens du monde,"Luchet, Jean-Pierre-Louis [de]",,,,,
353,2100.0,L'Espion francois a Londres,Ange Goudar,1778,London,,,
354,2101.0,Bibliotheque [universelle] des romans,,1778,,,,
355,2102.0,"Moyen de s'enrichir promptement [de diminuer les revenus du roi, d'appauvrir ses sujets, et de persuader aux simples qu'on s'occupe du bien public...]",,,,,,
356,2107.0,Defense des actes du clerge de France concernant la religion publiee en l'assemblee de 1775 [1765],"Pompignan, Jean-George Le Franc [de]",,,,,
357,2110.0,Reflexions critiques et politiques sur la tragedie au sujet des Loix de Minos,"Duvernet, Theophile-Imarigeon",,,,,
358,2112.0,Emprisonnement de Figaro,Marandon,,,,,
359,,"Abrégé de l'Histoire générale des voyages, contenant ce qu'il y a de plus remarquable, de plus utile et de mieux avéré dans les pays où les voyageurs ont pénétré; les moeurs des habitans, la religion, les usages, arts et sciences, commerce, manufactures... Par M. de La Harpe","La Harpe, Jean François [de]",1780-1786,Paris,bk0000003,,
360,,Art (l') de peindre sur l'émail,"Arclais de Montamy, Didier-François [d']",,n.pl.,bk0000006,,
361,,"Apparat royal, dictionnaire françois et latin, enrichi des meilleures expressions en l'une & l'autre langue, & mis dans un ordre très-facile & très-méthodique",Rondet Laurent Etienne,,n.pl.,bk0000007,,
362,,"Nouvelle (la) Académie des dames, ou histoire de Mlle B*** D. C. D. L.",,,n.pl.,bk0000010,,
363,,"Boulevard (le) des Chartreux, poeme chrétien",,1779,Grenoble,bk0000014,,
364,,"Réponse du sieur Bourboulon... au Compte rendu au roi par M. Necker, directeur général des finances",Bourboulon,1781,London,bk0000015,,
365,,[Cathéchisme de Zürich],,,n.pl.,bk0000021,,
366,,[Catéchisme de Roques],,,n.pl.,bk0000022,,
367,,"Contes moraux, par Mde Le Prince de Beaumont","Le Prince de Beaumont, Marie",1774,Maestricht,bk0000023,,
368,,"Discours de M. le marquis César Beccaria Bonesana... professeur royal de la chaire nouvellement établie par ordre de S. M. impériale pour le commerce et l'administration publique, prononcé à son installation dans les écoles Palatines","Beccaria, Cesare Bonesana",1769,Lausanne,bk0000029,,
369,,[Discours preliminaire],,,n.pl.,bk0000030,,
370,,"Dictionnaire géographique, historique et politique de la Suisse: avec une carte géographique","Tscharner, Vincenz Bernhard [von]",,n.pl.,bk0000031,,
